video_id,scene_label
IceDancing/v_IceDancing_g04_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g04_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g04_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g04_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g04_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g05_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g05_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g05_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g05_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g05_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g05_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g06_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g06_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g06_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g06_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g06_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g06_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g07_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g08_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g08_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g08_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g08_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g08_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g08_c06,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g08_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g09_c01,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g09_c02,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g09_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g09_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g09_c05,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g09_c06,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g10_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g10_c02,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g10_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g10_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g10_c05,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g10_c06,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g10_c07,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g11_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g11_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g11_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g11_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g12_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g13_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g13_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g13_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g13_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g13_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g14_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g14_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g14_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g14_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g14_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g14_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g15_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g15_c02,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g15_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g15_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g16_c01,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g16_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g16_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g16_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g16_c05,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g16_c06,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g17_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g17_c02,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g17_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g17_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g17_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g18_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g18_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g18_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g18_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g18_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g18_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g19_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g20_c01,arena/hockey
IceDancing/v_IceDancing_g20_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g20_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g20_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g20_c05,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g20_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g20_c07,arena/hockey
IceDancing/v_IceDancing_g21_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g21_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g21_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g21_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g21_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g21_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g21_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c04,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g22_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g23_c01,ice_skating_rink/indoor
IceDancing/v_IceDancing_g23_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g23_c03,ice_skating_rink/indoor
IceDancing/v_IceDancing_g23_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g23_c05,ice_skating_rink/indoor
IceDancing/v_IceDancing_g23_c06,ice_skating_rink/indoor
IceDancing/v_IceDancing_g23_c07,ice_skating_rink/indoor
IceDancing/v_IceDancing_g24_c01,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g24_c02,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g24_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g24_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g24_c05,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g24_c06,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g24_c07,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g25_c01,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g25_c02,ice_skating_rink/indoor
IceDancing/v_IceDancing_g25_c03,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g25_c04,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g25_c05,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g25_c06,ice_skating_rink/outdoor
IceDancing/v_IceDancing_g25_c07,ice_skating_rink/indoor
JavelinThrow/v_JavelinThrow_g01_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g01_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g01_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g01_c04,baseball_field
JavelinThrow/v_JavelinThrow_g02_c01,home_theater
JavelinThrow/v_JavelinThrow_g02_c02,baseball_field
JavelinThrow/v_JavelinThrow_g02_c03,home_theater
JavelinThrow/v_JavelinThrow_g02_c04,home_theater
JavelinThrow/v_JavelinThrow_g03_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g03_c02,bullring
JavelinThrow/v_JavelinThrow_g03_c03,stadium/soccer
JavelinThrow/v_JavelinThrow_g03_c04,toyshop
JavelinThrow/v_JavelinThrow_g04_c01,hospital
JavelinThrow/v_JavelinThrow_g04_c02,hospital
JavelinThrow/v_JavelinThrow_g04_c03,hospital
JavelinThrow/v_JavelinThrow_g04_c04,hospital
JavelinThrow/v_JavelinThrow_g05_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g05_c02,baseball_field
JavelinThrow/v_JavelinThrow_g05_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g05_c04,baseball_field
JavelinThrow/v_JavelinThrow_g05_c05,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g05_c06,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g06_c01,arena/performance
JavelinThrow/v_JavelinThrow_g06_c02,arena/performance
JavelinThrow/v_JavelinThrow_g06_c03,arena/performance
JavelinThrow/v_JavelinThrow_g06_c04,arena/performance
JavelinThrow/v_JavelinThrow_g07_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g07_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g07_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g07_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g07_c05,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g08_c01,stadium/soccer
JavelinThrow/v_JavelinThrow_g08_c02,booth/indoor
JavelinThrow/v_JavelinThrow_g08_c03,arena/performance
JavelinThrow/v_JavelinThrow_g08_c04,arena/performance
JavelinThrow/v_JavelinThrow_g09_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g09_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g09_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g09_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g10_c01,baseball_field
JavelinThrow/v_JavelinThrow_g10_c02,baseball_field
JavelinThrow/v_JavelinThrow_g10_c03,baseball_field
JavelinThrow/v_JavelinThrow_g10_c04,baseball_field
JavelinThrow/v_JavelinThrow_g10_c05,baseball_field
JavelinThrow/v_JavelinThrow_g11_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g11_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g11_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g11_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g11_c05,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g11_c06,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g12_c01,volleyball_court/outdoor
JavelinThrow/v_JavelinThrow_g12_c02,crosswalk
JavelinThrow/v_JavelinThrow_g12_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g12_c04,stadium/soccer
JavelinThrow/v_JavelinThrow_g13_c01,stadium/baseball
JavelinThrow/v_JavelinThrow_g13_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g13_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g13_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g14_c01,football_field
JavelinThrow/v_JavelinThrow_g14_c02,football_field
JavelinThrow/v_JavelinThrow_g14_c03,football_field
JavelinThrow/v_JavelinThrow_g14_c04,football_field
JavelinThrow/v_JavelinThrow_g14_c05,football_field
JavelinThrow/v_JavelinThrow_g14_c06,football_field
JavelinThrow/v_JavelinThrow_g15_c01,baseball_field
JavelinThrow/v_JavelinThrow_g15_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g15_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g15_c04,baseball_field
JavelinThrow/v_JavelinThrow_g15_c05,baseball_field
JavelinThrow/v_JavelinThrow_g15_c06,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g16_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g16_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g16_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g16_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g16_c05,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g16_c06,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g17_c01,baseball_field
JavelinThrow/v_JavelinThrow_g17_c02,baseball_field
JavelinThrow/v_JavelinThrow_g17_c03,baseball_field
JavelinThrow/v_JavelinThrow_g17_c04,baseball_field
JavelinThrow/v_JavelinThrow_g17_c05,home_theater
JavelinThrow/v_JavelinThrow_g18_c01,baseball_field
JavelinThrow/v_JavelinThrow_g18_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g18_c03,baseball_field
JavelinThrow/v_JavelinThrow_g18_c04,baseball_field
JavelinThrow/v_JavelinThrow_g19_c01,arena/rodeo
JavelinThrow/v_JavelinThrow_g19_c02,ice_skating_rink/indoor
JavelinThrow/v_JavelinThrow_g19_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g19_c04,ice_skating_rink/indoor
JavelinThrow/v_JavelinThrow_g20_c01,stadium/baseball
JavelinThrow/v_JavelinThrow_g20_c02,arena/rodeo
JavelinThrow/v_JavelinThrow_g20_c03,bullring
JavelinThrow/v_JavelinThrow_g20_c04,arena/rodeo
JavelinThrow/v_JavelinThrow_g21_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g21_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g21_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g21_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g22_c01,soccer_field
JavelinThrow/v_JavelinThrow_g22_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g22_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g22_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g23_c01,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g23_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g23_c03,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g23_c04,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g23_c05,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g24_c01,arena/rodeo
JavelinThrow/v_JavelinThrow_g24_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g24_c03,arena/performance
JavelinThrow/v_JavelinThrow_g24_c04,runway
JavelinThrow/v_JavelinThrow_g24_c05,department_store
JavelinThrow/v_JavelinThrow_g24_c06,bullring
JavelinThrow/v_JavelinThrow_g25_c01,soccer_field
JavelinThrow/v_JavelinThrow_g25_c02,athletic_field/outdoor
JavelinThrow/v_JavelinThrow_g25_c03,volleyball_court/outdoor
JavelinThrow/v_JavelinThrow_g25_c04,stadium/soccer
JavelinThrow/v_JavelinThrow_g25_c05,stadium/soccer
JugglingBalls/v_JugglingBalls_g01_c01,golf_course
JugglingBalls/v_JugglingBalls_g01_c02,golf_course
JugglingBalls/v_JugglingBalls_g01_c03,golf_course
JugglingBalls/v_JugglingBalls_g01_c04,golf_course
JugglingBalls/v_JugglingBalls_g02_c01,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g02_c02,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g02_c03,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g02_c04,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g02_c05,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g02_c06,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g03_c01,elevator_lobby
JugglingBalls/v_JugglingBalls_g03_c02,elevator_lobby
JugglingBalls/v_JugglingBalls_g03_c03,elevator_lobby
JugglingBalls/v_JugglingBalls_g03_c04,elevator_lobby
JugglingBalls/v_JugglingBalls_g03_c05,reception
JugglingBalls/v_JugglingBalls_g03_c06,doorway/outdoor
JugglingBalls/v_JugglingBalls_g03_c07,reception
JugglingBalls/v_JugglingBalls_g04_c01,basement
JugglingBalls/v_JugglingBalls_g04_c02,basement
JugglingBalls/v_JugglingBalls_g04_c03,basement
JugglingBalls/v_JugglingBalls_g04_c04,basement
JugglingBalls/v_JugglingBalls_g04_c05,jail_cell
JugglingBalls/v_JugglingBalls_g05_c01,doorway/outdoor
JugglingBalls/v_JugglingBalls_g05_c02,doorway/outdoor
JugglingBalls/v_JugglingBalls_g05_c03,loading_dock
JugglingBalls/v_JugglingBalls_g05_c04,loading_dock
JugglingBalls/v_JugglingBalls_g05_c05,loading_dock
JugglingBalls/v_JugglingBalls_g06_c01,basement
JugglingBalls/v_JugglingBalls_g06_c02,basement
JugglingBalls/v_JugglingBalls_g06_c03,basement
JugglingBalls/v_JugglingBalls_g06_c04,basement
JugglingBalls/v_JugglingBalls_g06_c05,jail_cell
JugglingBalls/v_JugglingBalls_g06_c06,basement
JugglingBalls/v_JugglingBalls_g07_c01,balcony/interior
JugglingBalls/v_JugglingBalls_g07_c02,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g07_c03,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g07_c04,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g07_c05,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g07_c06,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g07_c07,balcony/interior
JugglingBalls/v_JugglingBalls_g08_c01,home_theater
JugglingBalls/v_JugglingBalls_g08_c02,home_theater
JugglingBalls/v_JugglingBalls_g08_c03,home_theater
JugglingBalls/v_JugglingBalls_g08_c04,home_theater
JugglingBalls/v_JugglingBalls_g08_c05,home_theater
JugglingBalls/v_JugglingBalls_g09_c01,attic
JugglingBalls/v_JugglingBalls_g09_c02,attic
JugglingBalls/v_JugglingBalls_g09_c03,attic
JugglingBalls/v_JugglingBalls_g09_c04,attic
JugglingBalls/v_JugglingBalls_g09_c05,attic
JugglingBalls/v_JugglingBalls_g09_c06,attic
JugglingBalls/v_JugglingBalls_g10_c01,art_gallery
JugglingBalls/v_JugglingBalls_g10_c02,art_gallery
JugglingBalls/v_JugglingBalls_g10_c03,art_gallery
JugglingBalls/v_JugglingBalls_g10_c04,art_gallery
JugglingBalls/v_JugglingBalls_g11_c01,dorm_room
JugglingBalls/v_JugglingBalls_g11_c02,dorm_room
JugglingBalls/v_JugglingBalls_g11_c03,dorm_room
JugglingBalls/v_JugglingBalls_g11_c04,dorm_room
JugglingBalls/v_JugglingBalls_g11_c05,dorm_room
JugglingBalls/v_JugglingBalls_g12_c01,reception
JugglingBalls/v_JugglingBalls_g12_c02,reception
JugglingBalls/v_JugglingBalls_g12_c03,artists_loft
JugglingBalls/v_JugglingBalls_g12_c04,artists_loft
JugglingBalls/v_JugglingBalls_g12_c05,artists_loft
JugglingBalls/v_JugglingBalls_g13_c01,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g13_c02,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g13_c03,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g13_c04,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g14_c01,dorm_room
JugglingBalls/v_JugglingBalls_g14_c02,playroom
JugglingBalls/v_JugglingBalls_g14_c03,playroom
JugglingBalls/v_JugglingBalls_g14_c04,playroom
JugglingBalls/v_JugglingBalls_g14_c05,playroom
JugglingBalls/v_JugglingBalls_g15_c01,elevator/door
JugglingBalls/v_JugglingBalls_g15_c02,dressing_room
JugglingBalls/v_JugglingBalls_g15_c03,elevator_lobby
JugglingBalls/v_JugglingBalls_g15_c04,elevator_lobby
JugglingBalls/v_JugglingBalls_g16_c01,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g16_c02,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g16_c03,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g16_c04,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g17_c01,restaurant_patio
JugglingBalls/v_JugglingBalls_g17_c02,chalet
JugglingBalls/v_JugglingBalls_g17_c03,chalet
JugglingBalls/v_JugglingBalls_g17_c04,chalet
JugglingBalls/v_JugglingBalls_g18_c01,restaurant_kitchen
JugglingBalls/v_JugglingBalls_g18_c02,restaurant_kitchen
JugglingBalls/v_JugglingBalls_g18_c03,restaurant_kitchen
JugglingBalls/v_JugglingBalls_g18_c04,restaurant_kitchen
JugglingBalls/v_JugglingBalls_g19_c01,booth/indoor
JugglingBalls/v_JugglingBalls_g19_c02,booth/indoor
JugglingBalls/v_JugglingBalls_g19_c03,amusement_arcade
JugglingBalls/v_JugglingBalls_g19_c04,phone_booth
JugglingBalls/v_JugglingBalls_g20_c01,golf_course
JugglingBalls/v_JugglingBalls_g20_c02,television_studio
JugglingBalls/v_JugglingBalls_g20_c03,television_studio
JugglingBalls/v_JugglingBalls_g20_c04,television_studio
JugglingBalls/v_JugglingBalls_g21_c01,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g21_c02,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g21_c03,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g21_c04,movie_theater/indoor
JugglingBalls/v_JugglingBalls_g22_c01,porch
JugglingBalls/v_JugglingBalls_g22_c02,porch
JugglingBalls/v_JugglingBalls_g22_c03,porch
JugglingBalls/v_JugglingBalls_g22_c04,porch
JugglingBalls/v_JugglingBalls_g22_c05,porch
JugglingBalls/v_JugglingBalls_g22_c06,porch
JugglingBalls/v_JugglingBalls_g23_c01,dorm_room
JugglingBalls/v_JugglingBalls_g23_c02,doorway/outdoor
JugglingBalls/v_JugglingBalls_g23_c03,dorm_room
JugglingBalls/v_JugglingBalls_g23_c04,beauty_salon
JugglingBalls/v_JugglingBalls_g24_c01,home_theater
JugglingBalls/v_JugglingBalls_g24_c02,library/indoor
JugglingBalls/v_JugglingBalls_g24_c03,library/indoor
JugglingBalls/v_JugglingBalls_g24_c04,library/indoor
JugglingBalls/v_JugglingBalls_g25_c01,entrance_hall
JugglingBalls/v_JugglingBalls_g25_c02,entrance_hall
JugglingBalls/v_JugglingBalls_g25_c03,entrance_hall
JugglingBalls/v_JugglingBalls_g25_c04,dorm_room
JugglingBalls/v_JugglingBalls_g25_c05,dorm_room
JumpRope/v_JumpRope_g01_c01,auditorium
JumpRope/v_JumpRope_g01_c02,auditorium
JumpRope/v_JumpRope_g01_c03,lecture_room
JumpRope/v_JumpRope_g01_c04,auditorium
JumpRope/v_JumpRope_g02_c01,basement
JumpRope/v_JumpRope_g02_c02,basement
JumpRope/v_JumpRope_g02_c03,basement
JumpRope/v_JumpRope_g02_c04,basement
JumpRope/v_JumpRope_g02_c05,basement
JumpRope/v_JumpRope_g02_c06,basement
JumpRope/v_JumpRope_g02_c07,basement
JumpRope/v_JumpRope_g03_c01,elevator_lobby
JumpRope/v_JumpRope_g03_c02,elevator_lobby
JumpRope/v_JumpRope_g03_c03,elevator_lobby
JumpRope/v_JumpRope_g03_c04,elevator_lobby
JumpRope/v_JumpRope_g04_c01,loading_dock
JumpRope/v_JumpRope_g04_c02,loading_dock
JumpRope/v_JumpRope_g04_c03,loading_dock
JumpRope/v_JumpRope_g04_c04,loading_dock
JumpRope/v_JumpRope_g04_c05,loading_dock
JumpRope/v_JumpRope_g04_c06,loading_dock
JumpRope/v_JumpRope_g04_c07,loading_dock
JumpRope/v_JumpRope_g05_c01,basement
JumpRope/v_JumpRope_g05_c02,basement
JumpRope/v_JumpRope_g05_c03,basement
JumpRope/v_JumpRope_g05_c04,basement
JumpRope/v_JumpRope_g05_c05,basement
JumpRope/v_JumpRope_g06_c01,parking_garage/indoor
JumpRope/v_JumpRope_g06_c02,parking_garage/indoor
JumpRope/v_JumpRope_g06_c03,parking_garage/indoor
JumpRope/v_JumpRope_g06_c04,parking_garage/indoor
JumpRope/v_JumpRope_g06_c05,elevator_lobby
JumpRope/v_JumpRope_g07_c01,ballroom
JumpRope/v_JumpRope_g07_c02,ballroom
JumpRope/v_JumpRope_g07_c03,ballroom
JumpRope/v_JumpRope_g07_c04,ballroom
JumpRope/v_JumpRope_g07_c05,ballroom
JumpRope/v_JumpRope_g07_c06,ballroom
JumpRope/v_JumpRope_g08_c01,locker_room
JumpRope/v_JumpRope_g08_c02,locker_room
JumpRope/v_JumpRope_g08_c03,locker_room
JumpRope/v_JumpRope_g08_c04,locker_room
JumpRope/v_JumpRope_g08_c05,locker_room
JumpRope/v_JumpRope_g08_c06,locker_room
JumpRope/v_JumpRope_g08_c07,locker_room
JumpRope/v_JumpRope_g09_c01,garage/indoor
JumpRope/v_JumpRope_g09_c02,garage/indoor
JumpRope/v_JumpRope_g09_c03,garage/indoor
JumpRope/v_JumpRope_g09_c04,garage/indoor
JumpRope/v_JumpRope_g09_c05,garage/indoor
JumpRope/v_JumpRope_g09_c06,garage/indoor
JumpRope/v_JumpRope_g09_c07,garage/indoor
JumpRope/v_JumpRope_g10_c01,ice_skating_rink/outdoor
JumpRope/v_JumpRope_g10_c02,ice_skating_rink/outdoor
JumpRope/v_JumpRope_g10_c03,ice_skating_rink/outdoor
JumpRope/v_JumpRope_g10_c04,ice_skating_rink/outdoor
JumpRope/v_JumpRope_g11_c01,athletic_field/outdoor
JumpRope/v_JumpRope_g11_c02,athletic_field/outdoor
JumpRope/v_JumpRope_g11_c03,athletic_field/outdoor
JumpRope/v_JumpRope_g11_c04,athletic_field/outdoor
JumpRope/v_JumpRope_g11_c05,athletic_field/outdoor
JumpRope/v_JumpRope_g11_c06,athletic_field/outdoor
JumpRope/v_JumpRope_g11_c07,athletic_field/outdoor
JumpRope/v_JumpRope_g12_c01,gymnasium/indoor
JumpRope/v_JumpRope_g12_c02,gymnasium/indoor
JumpRope/v_JumpRope_g12_c03,gymnasium/indoor
JumpRope/v_JumpRope_g12_c04,gymnasium/indoor
JumpRope/v_JumpRope_g12_c05,gymnasium/indoor
JumpRope/v_JumpRope_g13_c01,repair_shop
JumpRope/v_JumpRope_g13_c02,garage/indoor
JumpRope/v_JumpRope_g13_c03,garage/indoor
JumpRope/v_JumpRope_g13_c04,garage/indoor
JumpRope/v_JumpRope_g13_c05,garage/indoor
JumpRope/v_JumpRope_g14_c01,jail_cell
JumpRope/v_JumpRope_g14_c02,jail_cell
